Store Id,Week Start Date Skey,Demand (Hrs),Sched (Hrs),Sched Effectiveness,FT Count,PT Count,Fixed Hrs
125638,20150621,566.5,587,0.5084,7,23,394.25
125639,20150201,657.75,687,0.4675,9,32,629
125639,20150208,601.75,657.75,0.5339,9,32,657.25
125639,20150215,678.5,714,0.6175,9,32,652
125639,20150222,581.75,599.25,0.5187,9,32,683.5
125639,20150301,676,694,0.5503,9,32,672.75
125639,20150308,642.75,653,0.5453,9,32,653
125639,20150315,690.25,689.5,0.602,9,32,677.5
125639,20150322,705.5,697,0.6166,9,32,662.75
125639,20150329,837.5,789.5,0.5743,9,32,696
125639,20150405,647.25,652,0.5794,9,32,180
125639,20150412,612.25,606.25,0.5966,9,32,479
125639,20150419,658.25,623.75,0.5564,9,32,530.5
125639,20150426,604,603,0.5538,9,32,135
125639,20150503,612,587,0.567,8,27,441.5
125639,20150510,554.25,539,0.5792,8,27,429
125639,20150517,572.5,578.25,0.5926,8,27,135
125639,20150524,585.75,635.25,0.5553,8,27,385.25
125639,20150531,584,621.75,0.5664,8,27,380
125639,20150607,595.25,610,0.5552,8,27,377.5
125639,20150614,586.5,605.25,0.558,8,27,392
125639,20150621,651.25,614.75,0.5478,8,27,320.5
125640,20150201,521,456.75,0.4496,8,17,69.75
125640,20150208,443.5,399,0.522,8,17,59.25
125640,20150215,458.75,425,0.5297,8,17,45
125640,20150222,399,348.5,0.4173,8,17,52
125640,20150301,460,446.75,0.3799,8,17,79
125640,20150308,422,375.5,0.545,8,17,69
125640,20150315,453.25,402.75,0.4528,8,17,65.5
125640,20150322,429.75,373.75,0.5125,8,17,72
125640,20150329,492.25,427,0.5536,8,17,63
125640,20150405,445.25,418.5,0.5008,8,17,45
125640,20150412,419.75,373.75,0.5057,8,17,72
125640,20150419,412.75,382,0.5245,8,17,63
125640,20150426,397.75,366.75,0.4959,8,17,45
125640,20150503,408.5,383.25,0.5086,7,14,72
125640,20150510,383.75,316.25,0.5492,7,14,27
125640,20150517,379.75,349.25,0.4957,7,14,62.5
125640,20150524,390.25,392.25,0.5208,7,14,54
125640,20150531,391.75,365,0.5718,7,14,63
125640,20150607,405.75,368.25,0.5157,7,14,45
125640,20150614,381.75,400,0.4047,7,14,28
125641,20150201,993,1021.5,0.361,10,43,523
125641,20150208,842,914.75,0.4813,10,43,89.5
125641,20150215,914,975,0.5022,10,43,98.5
125641,20150222,918.75,936,0.4996,10,43,54
125641,20150301,948,987.75,0.4939,10,43,89.5
125641,20150308,924.75,951.5,0.4996,10,43,63
125641,20150315,948.25,995,0.5283,10,43,676.25
125641,20150322,936,994.75,0.4874,10,43,833.5
125641,20150329,979.25,1046.5,0.5637,11,44,876.5
125641,20150405,882.75,903.5,0.5324,11,44,833.5
125641,20150412,877,906.25,0.5088,11,44,785.75
125641,20150419,888,903.5,0.5152,11,44,888.25
125641,20150426,868.25,921.25,0.5364,11,44,903.25
125641,20150503,888.5,906,0.5554,10,38,843.25
125641,20150510,831.75,844.25,0.5329,10,38,780.25
125641,20150517,829.5,877.75,0.4795,10,38,772.75
125641,20150524,873,864.5,0.5378,10,38,746.25
125641,20150531,851.25,861.25,0.4814,10,38,779.75
125641,20150607,839.25,864,0.4677,10,38,616.75
125641,20150614,870.5,892.75,0.4943,10,38,616.25
125641,20150621,874,924.25,0.5415,10,38,646.25
125645,20150201,542.25,533,0.4417,8,18,467.75
125645,20150208,443,440.75,0.4204,8,18,350.5
125645,20150215,491.75,490,0.4159,8,18,436
125645,20150222,425.25,436.5,0.4233,8,18,461.5
125645,20150301,478.25,470,0.3806,8,18,452.75
125645,20150308,477.5,456.5,0.4743,8,18,418.75
125645,20150315,488.25,428.25,0.3774,8,18,452.25
125645,20150322,448.25,435,0.4194,8,18,398.5
125645,20150329,498.5,473,0.4514,8,19,471.5
125645,20150405,495.25,482.5,0.4503,8,19,421.75
125645,20150412,414.75,419.5,0.3593,8,19,418.75
125645,20150419,426.5,418.25,0.3992,8,19,385.5
125645,20150426,395.5,423.75,0.3344,8,19,480.75
125645,20150503,443.75,454.5,0.2625,7,15,452.25
125645,20150510,381.5,369.5,0.3473,7,15,345.75
125645,20150517,405.75,412.5,0.3179,7,15,304.5
125645,20150524,410.25,434.75,0.4162,7,15,18
125645,20150531,400.25,435.75,0.3329,7,15,317.75
125645,20150607,416.75,453,0.2759,7,15,379.25
125645,20150614,395.5,454,0.2339,7,15,311.75
125645,20150621,435,476.75,0.3006,7,15,412.25
125646,20150201,739.25,750.5,0.4349,10,33,635.5
125646,20150208,613,602.75,0.427,10,33,565.5
125646,20150215,659.5,679.5,0.4594,10,33,593.75
125646,20150222,631.5,604.25,0.4628,10,33,577.25
125646,20150301,704.5,676,0.4727,10,33,598.25
125646,20150308,678.5,655.75,0.4521,10,33,626.5
125646,20150315,675,690.25,0.4426,10,33,562.5
125646,20150322,655.25,673,0.4288,10,33,564
125646,20150329,723,696.25,0.4775,10,31,561.25
125646,20150405,589.25,612.25,0.4569,10,31,562.75
125646,20150412,632,647.75,0.4339,10,31,538.75
125646,20150419,627.75,647.75,0.4146,10,31,589.75
125646,20150426,614.75,632.25,0.4315,10,31,595
125646,20150503,616,622.75,0.4558,9,25,625
125646,20150510,560.75,581,0.4378,9,25,561.5
125646,20150517,589.5,626.25,0.3923,9,25,537.5
125646,20150524,596.25,615,0.4184,9,25,575.5
125646,20150531,574,617.25,0.4055,9,25,564.5
125646,20150607,600.25,628.25,0.3669,9,25,521.75
125646,20150614,582,633.75,0.4334,9,25,288.75
125646,20150621,601.75,649,0.408,9,25,439.25
125647,20150201,727,637.25,0.466,10,31,98.5
125647,20150208,682.75,513,0.375,10,31,593.5
125647,20150215,690.75,505,0.4054,10,31,592.25
125647,20150222,671,477,0.4024,10,31,619.25
125647,20150301,736,527.5,0.4307,10,31,660.5
125647,20150308,699,538.5,0.4471,10,31,662.75
125647,20150315,762,568,0.4482,10,31,619.25
125647,20150322,751.75,462.75,0.3814,10,31,567.5
125647,20150329,873.75,583.25,0.4363,10,33,631.5
125647,20150405,684.25,410,0.3595,10,33,620.75
125647,20150412,766.25,478,0.3132,10,33,598.25
125647,20150419,754.75,777.75,0.4568,10,33,90
125647,20150426,719.5,721.75,0.4812,10,33,657.5
125647,20150503,713.75,687.75,0.4592,9,32,737.25
125647,20150510,713.25,627.5,0.4529,9,32,702
125647,20150517,715.75,671.25,0.4432,9,32,739.25
125647,20150524,722,700.25,0.4616,9,32,683.75
125647,20150531,733.25,683.25,0.4374,9,32,663.75
125647,20150607,713,710.75,0.3874,9,32,628
125647,20150614,730.25,731.75,0.416,9,32,532.75
125647,20150621,755.25,796.75,0.3836,9,32,481.75
125649,20150201,593.5,502,0.3741,8,22,391
125649,20150208,561,495.25,0.4826,8,22,418.5
125649,20150215,528.5,439.5,0.3917,8,22,451.5
125649,20150222,458.25,401.25,0.3803,8,22,388.75
125649,20150301,558.75,480.75,0.3951,8,22,347.5
125649,20150308,546.75,454.75,0.4495,8,22,441.25
125649,20150315,566,479,0.4779,8,22,490.25
125649,20150322,545,466.5,0.4064,8,22,429.25
125649,20150329,610.75,506.25,0.395,8,26,390.25
125649,20150405,541.25,457.75,0.4956,8,26,413.75
125649,20150412,477,477.75,0.2259,8,26,395.25
125649,20150419,489.75,484.25,0.3027,8,26,392.25
125649,20150426,457.5,479,0.212,8,26,360.75
125649,20150503,498.25,439,0.4265,7,20,393.5
125649,20150510,466,382,0.4496,7,20,427
125649,20150517,483.5,380.5,0.4798,7,20,438.5
125649,20150524,516.75,437.25,0.4282,7,20,434
125649,20150531,481.75,400.25,0.424,7,20,438.25
125649,20150607,526.75,469,0.4699,7,20,385.75
125649,20150614,493.5,497.75,0.4524,7,20,395
125649,20150621,522.5,507.5,0.4249,7,20,435
125650,20150208,738.5,738.75,0.4919,11,35,577.75
125650,20150215,856.75,921.5,0.3432,11,35,677.25
125650,20150222,721.25,751.5,0.47,11,35,644
125650,20150301,765.75,832.75,0.3947,11,35,720.75
125650,20150308,764,741.75,0.4624,11,35,653.25
125650,20150315,753.25,758.75,0.4218,11,35,656.5
125650,20150322,757,765.25,0.4448,11,35,642
125650,20150329,828.75,839,0.4549,11,35,696.25
125650,20150405,730.25,746.5,0.4587,11,35,638
125650,20150412,746.5,750.75,0.49,11,35,662.25
125650,20150419,742.75,751.75,0.4567,11,35,656
125650,20150426,710.5,716,0.4152,11,35,662.75
125650,20150503,722.25,714.75,0.4344,9,31,653.5
125650,20150510,667,651,0.4835,9,31,608.5
125650,20150517,674.5,709.5,0.4233,9,31,610
125650,20150524,710.5,754.25,0.3677,9,31,592.5
125650,20150531,705.5,708.25,0.4391,9,31,625.5
125650,20150607,682.75,729.25,0.4053,9,31,619.25
125650,20150614,675.5,758,0.3812,9,31,594.25
125650,20150621,704,735.75,0.4258,9,31,562.25
125651,20150201,554,513.5,0.3042,8,21,513
125651,20150208,496.25,461,0.4967,8,21,411
125651,20150215,517.5,483,0.5159,8,21,406.5
125651,20150222,455.75,447.75,0.3648,8,21,36
125651,20150301,526.75,527,0.4082,8,21,466.25
125651,20150308,509,510,0.4116,8,21,527.5
125651,20150315,520.75,514,0.4705,8,21,388.5
125651,20150322,501.25,553,0.2703,8,21,292.5
125651,20150329,540.5,553,0.4033,8,21,36
125651,20150405,472.25,447.5,0.4034,8,21,36
125651,20150412,479.25,458,0.3996,8,21,379.5
125651,20150419,450.5,452.75,0.3646,8,21,334.75
125651,20150426,468.5,448.75,0.3719,8,21,346.25
125651,20150503,453.25,463.75,0.3536,7,18,427.25
125651,20150510,416.75,438.25,0.3425,7,18,425
125651,20150517,436.25,429.5,0.4321,7,18,45
125651,20150524,459.75,463,0.2175,7,18,305.25
125651,20150531,430,420,0.35,7,18,368.25
125651,20150607,455.5,472.5,0.4533,7,18,343.5
125651,20150614,444.25,449.5,0.3467,7,18,341
125651,20150621,486,507.75,0.341,7,18,373.5
125652,20150614,400.5,413.25,0.4613,7,14,281.75
125653,20150201,570.5,623.5,0.2226,8,20,326.25
125653,20150208,477.25,527.5,0.2703,8,20,347.75
125653,20150215,531.25,574.25,0.2461,8,20,351.25
125653,20150222,445.25,489.75,0.3105,8,20,351.5
125653,20150301,532,558.5,0.3637,8,20,343.25
125653,20150308,523,529.5,0.3757,8,20,298.5
125653,20150315,537,545.5,0.3762,8,20,320.25
125653,20150322,517.5,539.25,0.4198,8,20,353
125653,20150329,579.5,579.5,0.4806,8,24,350.5
125653,20150405,498,512.75,0.376,8,24,310.25
125653,20150412,488.5,500,0.3183,8,24,253.75
125653,20150419,493,493.75,0.3119,8,24,310.25
125653,20150426,467,492.5,0.3469,8,24,346
125653,20150503,474,495.5,0.2827,7,19,361.5
125653,20150510,433.75,464.75,0.3568,7,19,318.25
125653,20150517,472.5,474.5,0.3862,7,19,431.5
125653,20150524,489.5,521.25,0.3478,7,19,468.5
125653,20150531,486.75,501.75,0.4176,7,19,529
125653,20150607,493.5,521.25,0.3561,7,19,422.75
125653,20150614,461.5,522.5,0.3944,7,19,255
125653,20150621,489.25,483.75,0.3613,7,19,277
125654,20150201,684.75,680.75,0.356,8,33,397
125654,20150208,618.25,675.5,0.702,8,33,310.5
125654,20150215,701.5,693,0.6614,8,33,318.5
125654,20150222,641.75,644.5,0.6911,8,33,354
125654,20150301,706.75,694,0.4266,8,33,364
125654,20150412,623.5,608.25,0.4711,8,37,337.5
125654,20150419,676.75,630,0.5216,8,37,395.5
125654,20150426,657.5,657,0.4798,8,37,526
125654,20150503,620.25,590.5,0.52,7,29,496
125654,20150510,603.25,547,0.5338,9,29,479
125654,20150517,613.25,577.25,0.572,9,29,524.75
125654,20150524,644.5,592.25,0.5737,9,29,529.5
125654,20150531,631.25,593,0.3176,9,29,554.5
125654,20150607,663.25,624,0.251,9,29,442
125654,20150614,649.25,654,0.2387,9,29,318
125654,20150621,647,656,0.1978,9,29,365
125655,20150201,566.75,564.75,0.4777,8,22,343.25
125655,20150208,493,460.75,0.5766,8,22,374
125655,20150215,509.5,516,0.5584,8,22,377
125655,20150222,447.25,439.5,0.5735,8,22,331.5
125655,20150301,522.5,520,0.5694,8,22,347.5
125655,20150308,499,504.25,0.5506,8,22,386.75
125655,20150315,540.5,541.25,0.4713,8,22,359.25
125655,20150322,535.75,539.5,0.4694,8,22,368.5
125655,20150329,591.75,638.5,0.4166,8,22,481.5
125655,20150412,529.75,529.5,0.4899,8,22,267
125655,20150419,525.5,521.75,0.5676,8,22,287
125655,20150503,495,514.75,0.4823,7,19,333.25
125655,20150510,430.25,446.75,0.5212,7,19,360
125655,20150517,463.5,460,0.5426,7,19,385.75
125655,20150524,491.25,514.75,0.4595,7,19,390.25
125655,20150531,476.5,498,0.5331,7,19,452.5
125655,20150607,494,498.25,0.5693,7,19,401.25
125655,20150614,484.75,472.5,0.5291,7,19,336.5
125655,20150621,500.25,523,0.4648,7,19,274.5
125657,20150201,1104,1029.5,0.6553,11,52,874.25
125657,20150208,986.5,869.75,0.612,11,52,778.75
125657,20150215,1059.5,944.5,0.5899,11,52,776.5
125657,20150222,977.5,858.75,0.5731,11,52,858.5
125657,20150301,1019.5,925.75,0.6506,11,52,834.25
125657,20150308,1058.25,906.5,0.6137,11,52,755.75
125657,20150315,1046.5,914.75,0.6137,11,52,937.5
125657,20150322,1029.5,915.75,0.618,11,52,886.25
125657,20150329,1081,966.75,0.6228,11,55,851.5
125657,20150405,977,898.75,0.6553,11,55,782.25
125657,20150412,994.5,849.75,0.6136,11,55,798
125657,20150419,981.5,851.5,0.597,11,55,838.25
125657,20150426,972.25,850.5,0.5991,11,55,795
125657,20150503,950.5,822.75,0.6226,10,45,705.5
125657,20150510,911.75,761.75,0.6128,10,45,761.25
125657,20150517,921,798.5,0.608,10,45,820.25
125657,20150524,926,813.25,0.5775,10,45,787.25
125657,20150531,930.5,820.75,0.5747,10,45,789
125657,20150607,945.25,868.75,0.5731,10,45,823
125657,20150614,930.5,830.25,0.5639,10,45,781.25
125657,20150621,980,866.75,0.5696,10,45,681.75
125658,20150201,542.75,465.75,0.3938,8,17,474.25
125658,20150208,477.25,399.5,0.3761,8,17,498
125658,20150215,491.25,398.75,0.3873,8,17,434.25
125658,20150222,428.25,313.25,0.3672,8,17,418.25
125658,20150301,489.75,372,0.3624,8,17,458.25
125658,20150308,459.75,338.5,0.3622,8,17,453.75
125658,20150315,484.75,365,0.3569,8,17,479.25
125658,20150322,451.5,317.75,0.3084,8,17,452.5
125658,20150329,455.5,316,0.3732,8,17,367.75
125658,20150405,495,371.75,0.3682,8,17,354.25
125658,20150412,438,318.25,0.3282,8,17,351
125658,20150419,442,326.75,0.3184,8,17,394.75
125658,20150426,463.5,351.5,0.3862,8,17,460.75
125658,20150503,427.75,332.5,0.346,7,15,503.5
125658,20150510,396,296.25,0.3718,7,15,390.75
125658,20150517,430.25,302.25,0.3945,7,15,444.5
125658,20150524,424,304.25,0.3697,7,15,419.25
125658,20150531,425.25,331.25,0.3733,7,15,425
125658,20150607,432.5,361,0.2798,7,15,237
125658,20150614,426,359,0.27,7,15,195.5
125658,20150621,453.25,403.75,0.3238,7,15,261
125659,20150201,677,716.5,0.5214,9,37,455.25
125659,20150208,616.5,695.5,0.6156,9,37,453.25
125659,20150215,671,795.5,0.5343,9,37,521.5
125659,20150222,595.25,657,0.6249,9,37,523.25
125659,20150308,624.75,703.75,0.6038,9,37,474
125659,20150315,663,698,0.6124,9,37,518.25
125659,20150322,654.5,727.25,0.6352,9,37,509.25
125659,20150329,743.5,746.5,0.6779,9,38,528.5
125659,20150405,654.5,722,0.5668,9,38,494.5
125659,20150412,632,669,0.6266,9,38,517.5
125659,20150419,615.25,645.5,0.6274,9,38,488.75
125659,20150426,603.5,685.25,0.6102,9,38,475.5
125659,20150503,608.75,654.25,0.6345,7,30,469.5
125659,20150510,547,594.25,0.6431,9,30,484
125659,20150517,594,645.5,0.6397,9,30,500.25
125659,20150524,611.5,680.5,0.6566,9,30,515.25
125659,20150531,595.5,661.75,0.5974,9,30,543
125659,20150607,619.75,670.75,0.6224,9,30,524.25
125659,20150614,599.5,667.75,0.5926,9,30,451.25
125659,20150621,640.75,686.5,0.5931,9,30,429.75
125661,20150201,584.75,554.5,0.2993,8,21,221.5
125661,20150208,484.75,468,0.2888,8,21,310.5
125661,20150215,515.75,495,0.4023,8,21,332.5
125661,20150222,452.5,422.5,0.3238,8,21,281
125661,20150301,516.75,481,0.4054,8,21,306
125661,20150308,501.25,470.25,0.3796,8,21,281.25
125661,20150315,508.75,468.75,0.3779,8,21,330.5
125661,20150322,484,523,0.3502,8,21,253.5
125661,20150405,463.75,450,0.3504,8,25,234.5
125661,20150412,494.75,449,0.3881,8,25,214.5
125661,20150419,481.5,465.5,0.3063,8,25,223.5
125661,20150510,418.25,416,0.3252,7,18,200.5
125661,20150517,435.25,439.5,0.2654,7,18,227
125661,20150524,440.25,446.5,0.2771,7,18,260.5
125661,20150531,451.5,460.75,0.2874,7,18,293
125661,20150607,464.25,479.75,0.2763,7,18,262.75
125661,20150614,451.75,461.25,0.3459,7,18,208
125661,20150621,473.5,468.25,0.3353,7,18,263.5
125662,20150201,876.25,943.5,0.5592,11,40,676
125662,20150208,736.25,791.75,0.562,11,40,555.75
125662,20150222,800.25,827.5,0.5729,11,40,537.5
125662,20150301,862,944,0.5116,11,40,613.5
125662,20150308,896.25,934.5,0.5311,11,40,609
125662,20150315,862.75,901,0.5187,11,40,593.5
125662,20150322,868.75,968.25,0.5655,11,40,683.5
125662,20150329,952,1091.25,0.4908,11,43,752
125662,20150405,865.5,914.25,0.5381,11,43,678
125662,20150412,852,863,0.534,11,43,675
125662,20150419,853.5,880.75,0.5375,11,43,702.5
125662,20150426,888.25,903.75,0.5722,11,43,646
125662,20150503,819.25,867.75,0.5948,10,40,688
125662,20150510,762.25,813.75,0.5526,10,40,665
125662,20150517,814,871.25,0.5605,10,40,674.5
125662,20150524,863.25,906.75,0.5598,10,40,679
125662,20150531,859.5,910.25,0.4936,10,40,637.5
125662,20150607,835.5,879.25,0.509,10,40,541
125662,20150614,835.5,888.25,0.4934,10,40,502.5
125662,20150621,872,898.75,0.471,10,40,547.5
125663,20150201,440.75,452.75,0.1639,8,11,81
125663,20150208,399,410.75,0.25,8,11,63
125663,20150215,393.25,409.25,0.2524,8,11,63
125663,20150222,347.5,364.75,0.2367,8,11,36
125663,20150301,390,411.25,0.3878,8,11,72
125663,20150308,387.5,385.5,0.3187,8,11,90
125663,20150315,402.25,388.25,0.2405,8,11,90
125663,20150322,387.5,388.75,0.2677,8,11,90
125663,20150329,405,407,0.4049,8,12,63
125663,20150405,369.75,366.75,0.3076,8,12,36
125663,20150412,362.25,356.25,0.2022,8,12,90
125663,20150419,360.75,377.25,0.3015,8,12,90
125663,20150426,339.5,347.5,0.4168,8,12,54
125663,20150503,364.5,378.75,0.3477,7,11,90
125663,20150510,349,345.75,0.3832,7,11,81
125663,20150517,341.5,359,0.2621,7,11,72
125663,20150524,361.75,331.25,0.2177,7,11,71
125663,20150531,366.5,378.75,0.3881,7,11,54
125663,20150607,352,352.5,0.358,7,11,27
125663,20150614,358.75,370,0.3875,7,11,183.75
125663,20150621,377.75,379.5,0.2872,7,11,28.5
125664,20150201,497.5,462.25,0.3854,8,18,72
125664,20150208,430.75,280.75,0.5705,8,18,63
125664,20150215,467.25,355.25,0.6255,8,18,36
125664,20150222,421.75,292,0.537,8,18,54
125664,20150301,491.25,309.75,0.5746,8,18,63
125664,20150308,464.75,296.5,0.5186,8,18,54
125664,20150315,474.25,317.75,0.5414,8,18,72
125664,20150322,456.75,306.75,0.5468,8,18,72
125664,20150329,522.25,387.75,0.5874,8,19,72
125664,20150405,421,291,0.6318,8,19,63
125664,20150412,415.5,299,0.4128,8,19,81
125664,20150419,418,295.25,0.4312,8,19,391.5
125664,20150426,421.5,253.75,0.5558,8,19,108
125664,20150503,414.5,260,0.4922,7,16,117
125664,20150510,386,223.75,0.4242,7,16,54
125664,20150517,400,239.75,0.4644,7,16,99
125664,20150524,416.5,311.75,0.5492,7,16,54
125664,20150531,420.5,262.75,0.4738,7,16,99
125664,20150607,431.75,335,0.4563,7,16,290
125664,20150614,402.5,343.75,0.3497,7,16,226.25
125664,20150621,437.5,350.75,0.4234,7,16,28.5
125666,20150201,640.5,638.5,0.4294,8,27,407.75
125666,20150208,571.75,606,0.3376,8,27,438.5
125666,20150215,565,601.25,0.4323,8,27,499
125666,20150222,519.75,555,0.4358,8,27,464.5
125666,20150301,573.25,599.5,0.4448,8,27,495
125666,20150308,574.25,614.5,0.4536,8,27,495.75
125666,20150315,581.25,598.5,0.5049,8,27,493.75
125666,20150322,546.25,543,0.4659,8,27,432.5
125666,20150329,640.5,614.5,0.4832,8,28,473
125666,20150405,546,504.75,0.4473,8,28,485.5
125666,20150412,552.5,554.5,0.4652,8,28,466.5
125666,20150419,539.5,519.5,0.5116,8,28,453.25
125666,20150426,510,520.75,0.4917,8,28,484.25
125666,20150510,488.75,473.25,0.5386,9,22,426.5
125666,20150517,485.25,486,0.3637,9,22,441
125666,20150524,526.75,541,0.3892,9,22,360
125666,20150531,531.5,518.5,0.2549,9,22,487
125666,20150607,542,560.5,0.297,9,22,324.5
125666,20150614,521.25,528.5,0.2906,9,22,286.5
125666,20150621,537.75,546.75,0.2292,9,22,296.5
125667,20150201,988.25,1022.5,0.4887,12,48,651.5
125667,20150208,918.5,916,0.5259,12,48,632.5
125667,20150215,950.5,998.5,0.4997,12,48,651
125667,20150222,900.25,956,0.506,12,48,618
125667,20150301,960.5,1017.5,0.5305,12,48,687.5
125667,20150308,957.75,978,0.5508,12,48,703.5
125667,20150315,941.25,976,0.5121,12,48,709.5
125667,20150322,997.5,1017,0.4591,12,48,656.5
125667,20150329,977.25,1032.75,0.4776,12,48,684
125667,20150405,903.25,957.5,0.4716,12,48,611.5
125667,20150412,948.75,955.5,0.5238,12,48,601.5
125667,20150419,908.5,972.75,0.4527,12,48,633.25
125667,20150426,954.5,959.25,0.4738,12,48,632.5
125667,20150503,884,930,0.5051,11,40,670.5
125667,20150510,890.75,924.5,0.5074,11,40,672.5
125667,20150517,858.75,898.5,0.4774,11,40,654.5
125667,20150524,927.5,951,0.4625,11,40,644
125667,20150531,921.25,950,0.336,11,40,685
125667,20150607,884.5,901,0.2968,11,40,488
125667,20150614,878,905,0.3166,11,40,455.5
125667,20150621,886.75,929,0.2791,11,40,514.5
125669,20150201,974.5,973.75,0.4774,10,41,36
125669,20150208,902.75,852.25,0.4262,10,41,27
125669,20150215,1086.5,1005.5,0.4022,10,41,18
125669,20150222,894.25,894,0.4507,10,41,63
125669,20150301,914.5,931.5,0.403,10,41,36
125669,20150308,917.5,905.75,0.4591,10,41,54
125669,20150315,890.5,918,0.4424,10,41,735.5
125669,20150322,919.5,919,0.4182,10,41,507
125669,20150329,911.25,931.25,0.4722,10,38,523.75
125669,20150405,917.75,905.75,0.368,10,38,592.5
125669,20150412,879.75,909.25,0.3953,10,38,645.75
125669,20150419,946.5,957,0.401,10,38,665.75
125669,20150426,924,932,0.4859,10,38,76
125669,20150503,865,858.5,0.4023,7,34,54
125669,20150510,847.25,813.5,0.4491,7,34,63
125669,20150517,843,788.25,0.4647,7,34,117.5
125669,20150524,868.5,866.25,0.4401,7,34,117
125669,20150531,935.75,891.75,0.4999,7,34,108
125669,20150607,868.75,894,0.4524,7,34,90
125669,20150614,862.75,797.5,0.4764,7,34,745.75
125669,20150621,819.25,770.75,0.3793,7,34,580
125670,20150208,531.75,563.25,0.1885,8,20,71.75
125670,20150215,672.25,632.5,0.3644,8,20,487
125670,20150222,597,554.75,0.3153,8,20,51
